booking_id,sailing_id,booking_date,days_to_departure,channel,party_size,fare_paid_per_person,discount_flag,price_version,competitor_price_index,booking_segment
B01006,S027,2025-01-21,200,travel_agent,2,10015.36,0,P1,1.07,loyal_guest
B01007,S027,2024-11-12,270,direct,2,10030.31,0,P1,0.98,early_planner
B01008,S027,2024-12-13,239,web,2,9919.12,0,P1,0.99,early_planner
B01009,S027,2024-12-17,235,travel_agent,2,9522.71,0,P1,0.94,early_planner
B01010,S027,2025-01-27,194,web,3,10009.64,0,P1,1.03,loyal_guest
B01011,S027,2024-10-19,294,travel_agent,2,10217.24,0,P1,0.99,early_planner
B01012,S027,2025-02-12,178,direct,2,10175.14,0,P2,1.09,early_planner
B01013,S027,2025-04-08,123,direct,3,9588.11,0,P2,0.89,early_planner
B01014,S027,2025-06-05,65,direct,1,10295.54,0,P3,0.94,early_planner
B01015,S027,2025-04-15,116,direct,1,9762.76,0,P1,0.9,mid_booker
B01016,S027,2025-04-26,105,travel_agent,2,9615.89,0,P1,0.89,early_planner
B01017,S027,2025-03-12,150,web,2,10286.94,0,P1,1.08,mid_booker
B01018,S027,2025-03-31,131,travel_agent,1,10375.77,0,P1,1.06,mid_booker
B01019,S027,2025-04-09,122,direct,2,10283.71,0,P1,1.1,early_planner
B01020,S027,2025-04-13,118,travel_agent,3,10372.94,0,P2,0.9,mid_booker
B01021,S027,2025-04-08,123,direct,1,10372.57,0,P1,1.04,mid_booker
B01022,S027,2025-05-27,74,direct,2,9941.1,0,P3,1.08,early_planner
B01023,S027,2025-02-22,168,travel_agent,2,10007.02,0,P1,0.93,mid_booker
B01024,S027,2025-03-10,152,travel_agent,2,9747.4,0,P2,1.09,early_planner
B01025,S027,2025-02-20,170,direct,1,10400.14,0,P2,1.13,mid_booker
B01026,S027,2025-05-23,78,travel_agent,2,10019.35,0,P2,0.88,mid_booker
B01027,S027,2025-05-26,75,direct,3,9895.24,0,P2,1.05,mid_booker
B01028,S027,2025-04-27,104,web,4,8054.2,1,P2,0.98,mid_booker
B01029,S027,2025-05-30,71,direct,4,10411.31,0,P2,1.1,mid_booker
B01030,S027,2025-05-15,86,travel_agent,2,10145.91,0,P3,1.06,mid_booker
B01031,S027,2025-02-19,171,direct,3,9586.2,0,P2,0.97,mid_booker
B01032,S027,2025-05-05,96,web,4,9785.88,0,P1,1.0,mid_booker
B01033,S027,2025-05-18,83,travel_agent,3,8959.95,1,P3,0.92,mid_booker
B01034,S027,2025-02-24,166,web,1,8911.86,1,P2,0.93,mid_booker
B01035,S027,2025-05-20,81,direct,2,8025.16,1,P2,0.98,mid_booker
B01036,S027,2025-03-07,155,direct,4,9738.04,0,P1,0.96,mid_booker
B01037,S027,2025-04-06,125,direct,2,10239.56,0,P1,0.95,mid_booker
B01038,S027,2025-02-25,165,direct,1,9648.48,0,P2,1.1,early_planner
B01039,S027,2025-05-07,94,travel_agent,3,9631.99,0,P1,0.98,mid_booker
B01040,S027,2025-03-30,132,travel_agent,2,10280.88,0,P2,1.03,mid_booker
B01041,S027,2025-02-16,174,direct,2,10449.91,0,P2,1.1,early_planner
B01042,S027,2025-06-28,42,travel_agent,1,9631.31,0,P2,1.06,last_minute
B01043,S027,2025-07-03,37,travel_agent,1,10446.16,0,P3,1.13,last_minute
B01044,S027,2025-07-27,13,web,2,8143.98,1,P2,1.01,last_minute
B01045,S027,2025-07-03,37,direct,3,9805.22,0,P3,0.86,last_minute
B01046,S027,2025-08-09,0,direct,4,10438.91,0,P3,1.12,last_minute
B01047,S027,2025-07-07,33,travel_agent,2,9624.25,0,P3,0.87,last_minute
B01048,S027,2025-06-21,49,direct,2,10067.78,0,P3,1.08,last_minute
B01049,S027,2025-07-04,36,web,1,9962.93,0,P3,1.05,last_minute
B01050,S027,2025-07-29,11,web,3,10166.54,0,P3,0.97,last_minute
B01051,S027,2025-07-14,26,direct,2,7995.93,1,P3,1.07,mid_booker
B01052,S027,2025-06-12,58,direct,2,10074.01,0,P3,1.02,last_minute
B01053,S027,2025-08-05,4,direct,2,10043.84,0,P2,1.14,mid_booker
B01054,S027,2025-07-25,15,direct,2,9520.57,0,P2,1.14,last_minute
B01055,S027,2025-06-21,49,web,2,10340.99,0,P3,0.88,mid_booker
B01056,S027,2025-07-09,31,travel_agent,1,9993.47,0,P2,0.95,last_minute
B01057,S027,2025-06-27,43,direct,2,9819.35,0,P3,0.88,last_minute
B01058,S027,2025-08-03,6,direct,1,8618.39,1,P2,0.9,last_minute
B01059,S027,2025-06-14,56,travel_agent,1,9827.26,0,P2,1.06,last_minute
B01060,S031,2024-12-21,232,direct,3,9230.19,0,P1,1.05,early_planner
B01061,S031,2024-10-20,294,direct,2,9258.99,0,P1,0.9,loyal_guest
B01062,S031,2025-01-01,221,web,2,7527.7,1,P1,1.1,loyal_guest
B01063,S031,2025-01-09,213,web,4,9470.56,0,P1,1.09,loyal_guest
B01064,S031,2024-12-25,228,web,2,9705.2,0,P1,0.99,early_planner
B01065,S031,2024-10-14,300,direct,4,9900.48,0,P1,0.95,loyal_guest
B01066,S031,2024-10-29,285,direct,2,9568.98,0,P1,0.85,early_planner
B01067,S031,2024-10-19,295,direct,4,9652.0,0,P1,1.0,early_planner
B01068,S031,2025-01-27,195,travel_agent,4,9502.59,0,P1,1.12,loyal_guest
B01069,S031,2025-02-05,186,web,2,7139.2,1,P1,0.96,loyal_guest
B01070,S031,2025-01-17,205,direct,2,9719.66,0,P1,1.06,early_planner
B01071,S031,2025-01-12,210,direct,2,9175.39,0,P1,0.85,loyal_guest
B01072,S031,2024-11-07,276,web,4,9664.03,0,P1,0.91,loyal_guest
B01073,S031,2024-11-27,256,web,2,9920.48,0,P1,1.14,early_planner
B01074,S031,2024-11-28,255,travel_agent,1,9661.92,0,P1,0.91,early_planner
B01075,S031,2025-01-12,210,direct,4,9531.41,0,P1,1.0,loyal_guest
B01076,S031,2024-12-10,243,direct,3,9628.98,0,P1,1.03,early_planner
B01077,S031,2024-12-08,245,direct,3,8427.04,1,P1,0.93,loyal_guest
B01078,S031,2024-11-07,276,web,4,9252.38,0,P1,1.1,early_planner
B01079,S031,2024-12-09,244,direct,2,9422.39,0,P1,1.13,loyal_guest
B01080,S031,2024-12-24,229,travel_agent,2,9934.67,0,P1,0.93,loyal_guest
B01081,S031,2025-01-28,194,direct,2,9711.19,0,P1,1.12,early_planner
B01082,S031,2025-01-08,214,direct,2,9496.68,0,P1,0.94,early_planner
B01083,S031,2025-02-04,187,direct,4,7707.47,1,P1,0.86,loyal_guest
B01084,S031,2025-01-02,220,web,2,9063.17,0,P1,0.92,early_planner
B01085,S031,2024-12-14,239,direct,3,7631.54,1,P1,0.86,early_planner
B01086,S031,2024-12-03,250,direct,2,9877.83,0,P1,1.1,early_planner
B01087,S031,2024-12-21,232,direct,1,9315.3,0,P1,0.87,early_planner
B01088,S031,2025-02-03,188,travel_agent,3,9579.18,0,P1,1.08,loyal_guest
B01089,S031,2024-12-12,241,web,4,7135.67,1,P1,1.13,early_planner
B01090,S031,2025-02-08,183,direct,2,8338.31,1,P1,1.13,early_planner
B01091,S031,2024-12-21,232,direct,2,9401.48,0,P1,0.88,early_planner
B01092,S031,2024-11-22,261,direct,3,9372.93,0,P1,1.04,early_planner
B01093,S031,2025-01-13,209,travel_agent,3,9583.39,0,P1,0.99,early_planner
B01094,S031,2024-10-18,296,travel_agent,3,9314.18,0,P1,1.13,early_planner
B01095,S031,2024-10-21,293,direct,3,9174.9,0,P1,0.88,loyal_guest
B01096,S031,2025-02-09,182,web,2,9175.98,0,P1,1.02,loyal_guest
B01097,S031,2025-05-08,94,direct,1,9678.63,0,P2,0.91,early_planner
B01098,S031,2025-04-02,130,direct,2,7689.44,1,P2,0.94,mid_booker
B01099,S031,2025-03-28,135,direct,1,9563.81,0,P2,0.96,early_planner
B01100,S031,2025-03-17,146,direct,4,9768.14,0,P1,0.98,early_planner
B01101,S031,2025-05-30,72,travel_agent,3,9736.03,0,P3,0.91,mid_booker
B01102,S031,2025-05-11,91,web,2,9799.21,0,P2,1.03,mid_booker
B01103,S031,2025-03-06,157,direct,4,7275.42,1,P1,1.0,early_planner
B01104,S031,2025-04-01,131,travel_agent,2,9583.3,0,P1,0.99,mid_booker
B01105,S031,2025-03-20,143,web,1,9774.67,0,P1,0.96,early_planner
B01106,S031,2025-03-03,160,web,1,9127.5,0,P2,0.91,mid_booker
B01107,S031,2025-05-26,76,direct,2,9181.19,0,P3,0.9,mid_booker
B01108,S031,2025-05-04,98,direct,1,9225.53,0,P1,0.86,mid_booker
B01109,S031,2025-03-31,132,web,2,9122.61,0,P1,0.95,early_planner
B01110,S031,2025-04-20,112,travel_agent,4,9758.96,0,P1,1.13,mid_booker
B01111,S031,2025-04-15,117,travel_agent,4,8314.32,1,P1,1.09,early_planner
B01112,S031,2025-06-01,70,direct,3,9560.23,0,P2,1.13,mid_booker
B01113,S031,2025-02-23,168,direct,3,9133.33,0,P1,0.87,mid_booker
B01114,S031,2025-03-22,141,direct,2,9831.23,0,P1,1.07,mid_booker
B01115,S031,2025-04-08,124,direct,2,9703.89,0,P2,1.0,mid_booker
B01116,S031,2025-05-16,86,travel_agent,2,9490.12,0,P3,1.06,mid_booker
B01117,S031,2025-03-03,160,travel_agent,2,9596.73,0,P1,0.91,early_planner
B01118,S031,2025-05-24,78,web,3,9282.36,0,P3,1.02,mid_booker
B01119,S031,2025-04-25,107,direct,3,7452.17,1,P2,0.98,mid_booker
B01120,S031,2025-04-03,129,travel_agent,2,7792.04,1,P2,0.98,mid_booker
B01121,S031,2025-05-21,81,travel_agent,2,9463.67,0,P3,0.96,early_planner
B01122,S031,2025-03-03,160,direct,2,9064.54,0,P1,0.94,mid_booker
B01123,S031,2025-05-11,91,direct,2,9085.85,0,P1,0.96,mid_booker
B01124,S031,2025-04-04,128,web,2,9304.36,0,P2,1.07,mid_booker
B01125,S031,2025-04-18,114,web,2,9937.4,0,P2,0.85,mid_booker
B01126,S031,2025-06-13,58,direct,2,9374.95,0,P3,1.1,mid_booker
B01127,S031,2025-07-06,35,direct,4,9929.15,0,P2,1.11,last_minute
B01128,S031,2025-07-13,28,web,1,9441.8,0,P3,1.07,last_minute
B01129,S031,2025-08-08,2,direct,2,8252.68,1,P3,0.91,last_minute
B01130,S031,2025-08-10,0,travel_agent,4,7278.76,1,P3,1.13,last_minute
B01131,S031,2025-06-19,52,web,2,9314.38,0,P3,0.98,last_minute
B01132,S031,2025-07-12,29,web,3,9529.97,0,P2,1.13,last_minute
B01133,S031,2025-06-18,53,travel_agent,1,9563.5,0,P3,1.14,last_minute
B01134,S031,2025-07-02,39,web,1,9170.98,0,P2,0.95,last_minute
B01135,S031,2025-07-23,18,travel_agent,1,7561.13,1,P2,0.86,mid_booker
B01136,S031,2025-06-30,41,web,4,8420.73,1,P3,0.94,last_minute
B01137,S031,2025-07-31,10,web,2,9423.08,0,P3,1.01,last_minute
B01138,S031,2025-08-10,0,direct,2,9929.45,0,P2,1.01,last_minute
B01139,S031,2025-08-07,3,travel_agent,4,9812.17,0,P2,1.11,last_minute
B01140,S031,2025-06-12,59,travel_agent,2,9143.0,0,P3,1.03,mid_booker
B01141,S031,2025-06-13,58,direct,3,7112.16,1,P3,0.87,last_minute
B01142,S031,2025-07-11,30,direct,4,7711.15,1,P3,0.99,mid_booker
B01143,S035,2024-11-26,262,web,2,5475.28,1,P1,1.08,loyal_guest
B01144,S035,2024-10-27,292,direct,1,6321.74,0,P1,1.0,early_planner
B01145,S035,2024-10-22,297,travel_agent,2,6595.84,0,P1,0.99,early_planner
B01146,S035,2024-12-20,238,web,4,6164.86,0,P1,0.88,early_planner
B01147,S035,2025-01-03,224,direct,4,6472.12,0,P1,0.87,loyal_guest
B01148,S035,2024-11-19,269,direct,1,6248.81,0,P1,1.1,early_planner
B01149,S035,2024-11-01,287,travel_agent,2,6272.78,0,P1,0.89,loyal_guest
B01150,S035,2024-11-17,271,travel_agent,2,5091.36,1,P1,1.05,early_planner
B01151,S035,2024-11-07,281,direct,2,6620.98,0,P1,1.12,loyal_guest
B01152,S035,2025-01-09,218,direct,2,6700.12,0,P1,1.09,loyal_guest
B01153,S035,2024-12-28,230,travel_agent,2,6445.69,0,P1,1.03,early_planner
B01154,S035,2024-11-30,258,direct,2,6400.74,0,P1,0.92,early_planner
B01155,S035,2024-11-03,285,direct,2,5819.64,1,P1,1.1,loyal_guest
B01156,S035,2024-11-05,283,direct,4,6220.52,0,P1,1.1,loyal_guest
B01157,S035,2024-10-31,288,web,3,6427.34,0,P1,0.88,early_planner
B01158,S035,2025-01-25,202,travel_agent,1,6562.81,0,P1,1.13,early_planner
B01159,S035,2024-12-25,233,travel_agent,4,6226.53,0,P1,0.95,early_planner
B01160,S035,2025-01-16,211,web,4,6410.17,0,P1,0.99,early_planner
B01161,S035,2025-01-25,202,web,3,6186.38,0,P1,1.12,early_planner
B01162,S035,2024-10-24,295,direct,2,6799.93,0,P1,1.06,loyal_guest
B01163,S035,2024-11-29,259,travel_agent,4,6546.73,0,P1,1.14,loyal_guest
B01164,S035,2024-11-15,273,web,4,6657.93,0,P1,0.89,early_planner
B01165,S035,2024-12-23,235,travel_agent,2,6375.12,0,P1,1.03,loyal_guest
B01166,S035,2024-12-20,238,direct,2,6638.74,0,P1,1.0,loyal_guest
B01167,S035,2024-12-29,229,travel_agent,2,5095.88,1,P1,0.89,early_planner
B01168,S035,2025-02-20,176,direct,2,6196.74,0,P2,1.0,early_planner
B01169,S035,2025-03-24,144,direct,2,6182.47,0,P2,1.07,mid_booker
B01170,S035,2025-05-24,83,web,1,5068.63,1,P2,1.01,mid_booker
B01171,S035,2025-03-19,149,direct,4,6632.95,0,P2,0.92,mid_booker
B01172,S035,2025-04-05,132,web,2,6677.4,0,P1,1.03,mid_booker
B01173,S035,2025-06-04,72,direct,4,6161.82,0,P3,0.87,early_planner
B01174,S035,2025-04-27,110,direct,2,6766.09,0,P1,0.88,mid_booker
B01175,S035,2025-03-19,149,direct,2,6434.19,0,P2,0.94,mid_booker
B01176,S035,2025-06-11,65,direct,2,6550.61,0,P3,0.94,mid_booker
B01177,S035,2025-05-17,90,travel_agent,2,6469.79,0,P3,0.97,early_planner
B01178,S035,2025-02-23,173,direct,2,6552.91,0,P2,1.08,mid_booker
B01179,S035,2025-02-25,171,direct,2,6211.85,0,P2,1.03,early_planner
B01180,S035,2025-05-27,80,travel_agent,1,6356.15,0,P3,0.96,mid_booker
B01181,S035,2025-05-12,95,direct,1,6621.27,0,P1,0.9,early_planner
B01182,S035,2025-02-24,172,travel_agent,4,6631.32,0,P2,1.0,mid_booker
B01183,S035,2025-03-28,140,direct,2,6475.23,0,P1,0.97,early_planner
B01184,S035,2025-04-09,128,web,3,6263.14,0,P2,1.14,mid_booker
B01185,S035,2025-05-10,97,travel_agent,2,6569.49,0,P2,1.06,mid_booker
B01186,S035,2025-03-23,145,direct,4,6314.99,0,P1,1.13,mid_booker
B01187,S035,2025-06-18,58,web,2,6253.76,0,P3,1.13,last_minute
B01188,S035,2025-08-11,4,travel_agent,2,6774.84,0,P2,0.85,last_minute
B01189,S035,2025-07-02,44,travel_agent,2,6789.34,0,P2,1.01,last_minute
B01190,S035,2025-06-30,46,travel_agent,3,6321.81,0,P3,1.0,mid_booker
B01191,S035,2025-06-30,46,web,2,5433.59,1,P2,0.88,mid_booker
B01192,S035,2025-06-19,57,direct,2,5630.08,1,P3,1.06,last_minute
B01193,S035,2025-08-02,13,web,4,5765.89,1,P3,1.01,mid_booker
B01194,S035,2025-06-18,58,travel_agent,2,6272.24,0,P2,1.06,last_minute
B01195,S035,2025-07-15,31,direct,2,6229.36,0,P2,0.91,last_minute
B01196,S035,2025-07-20,26,direct,4,4956.52,1,P3,0.98,mid_booker
B01197,S035,2025-06-28,48,web,1,5548.79,1,P3,0.89,last_minute
B01198,S035,2025-07-11,35,direct,4,6467.67,0,P2,0.85,last_minute
B01199,S047,2025-02-13,185,travel_agent,3,4988.46,0,P1,1.07,early_planner
B01200,S047,2025-02-06,192,direct,1,5071.9,0,P1,0.98,loyal_guest
B01201,S047,2025-01-22,207,web,1,5114.79,0,P1,1.07,early_planner
B01202,S047,2024-12-14,246,travel_agent,2,5006.34,0,P1,1.03,early_planner
B01203,S047,2024-11-09,281,direct,4,5034.78,0,P1,0.93,early_planner
B01204,S047,2025-02-18,180,direct,2,4943.42,0,P1,1.09,mid_booker
B01205,S047,2025-01-01,228,travel_agent,2,4689.05,0,P1,1.08,loyal_guest
B01206,S047,2024-12-03,257,direct,2,5113.57,0,P1,0.97,loyal_guest
B01207,S047,2024-12-14,246,direct,2,5014.87,0,P1,1.03,early_planner
B01208,S047,2024-11-13,277,travel_agent,2,4660.74,0,P1,1.11,early_planner
B01209,S047,2025-01-15,214,direct,4,4772.46,0,P1,0.97,loyal_guest
B01210,S047,2024-10-22,299,web,2,4009.73,1,P1,1.05,early_planner
B01211,S047,2024-12-18,242,web,2,5021.27,0,P1,1.01,loyal_guest
B01212,S047,2024-12-20,240,travel_agent,2,5009.84,0,P1,1.05,loyal_guest
B01213,S047,2024-11-14,276,web,4,4703.03,0,P1,0.86,early_planner
B01214,S047,2025-05-06,103,web,2,4738.48,0,P1,1.0,early_planner
B01215,S047,2025-04-02,137,travel_agent,2,4647.27,0,P1,1.01,early_planner
B01216,S047,2025-04-25,114,direct,1,4824.98,0,P1,0.99,mid_booker
B01217,S047,2025-05-06,103,direct,2,4909.73,0,P2,0.92,mid_booker
B01218,S047,2025-05-02,107,direct,3,4718.56,0,P2,0.87,mid_booker
B01219,S047,2025-03-23,147,travel_agent,4,4892.16,0,P1,0.91,mid_booker
B01220,S047,2025-02-25,173,direct,4,4888.57,0,P2,0.85,mid_booker
B01221,S047,2025-05-06,103,direct,2,5004.79,0,P1,1.04,early_planner
B01222,S047,2025-05-09,100,travel_agent,2,4792.74,0,P1,1.13,mid_booker
B01223,S047,2025-03-06,164,direct,3,4878.0,0,P2,1.06,mid_booker
B01224,S047,2025-05-19,90,travel_agent,1,4784.55,0,P2,1.04,mid_booker
B01225,S047,2025-02-18,180,web,2,3850.0,1,P1,1.08,mid_booker
B01226,S047,2025-05-03,106,direct,2,4928.74,0,P2,1.04,mid_booker
B01227,S047,2025-03-25,145,direct,4,5012.48,0,P1,0.94,mid_booker
B01228,S047,2025-04-28,111,direct,1,5066.31,0,P2,1.12,mid_booker
B01229,S047,2025-05-01,108,web,3,3687.21,1,P1,1.11,early_planner
B01230,S047,2025-04-01,138,direct,2,4719.11,0,P2,0.9,early_planner
B01231,S047,2025-06-11,67,direct,2,4982.94,0,P2,1.03,mid_booker
B01232,S047,2025-05-04,105,web,1,4964.52,0,P2,1.02,mid_booker
B01233,S047,2025-02-27,171,direct,1,4341.27,1,P2,1.02,mid_booker
B01234,S047,2025-05-07,102,direct,3,5129.36,0,P2,0.91,mid_booker
B01235,S047,2025-06-27,51,direct,2,4046.67,1,P3,0.92,last_minute
B01236,S047,2025-08-11,6,direct,2,3735.1,1,P2,0.95,mid_booker
B01237,S047,2025-08-17,0,direct,2,4908.81,0,P3,0.85,mid_booker
B01238,S047,2025-07-19,29,direct,1,5085.47,0,P2,1.09,mid_booker
B01239,S047,2025-06-23,55,direct,4,5037.98,0,P2,0.84,mid_booker
B01240,S047,2025-07-04,44,web,2,3989.22,1,P2,0.86,last_minute
B01241,S047,2025-07-23,25,web,4,4730.38,0,P2,0.9,last_minute
B01242,S047,2025-07-02,46,web,3,4714.85,0,P3,1.04,mid_booker
B01243,S047,2025-06-25,53,direct,1,4749.08,0,P2,1.03,last_minute
B01244,S047,2025-06-22,56,direct,3,4182.02,1,P2,1.12,mid_booker
B01245,S047,2025-06-19,59,web,2,4709.3,0,P3,0.85,last_minute
B01246,S047,2025-08-09,8,travel_agent,4,4726.33,0,P3,0.85,last_minute
B01247,S047,2025-08-16,1,direct,4,4252.41,1,P3,1.13,mid_booker
B01248,S047,2025-07-10,38,web,2,4967.94,0,P2,0.96,last_minute
B01249,S047,2025-08-10,7,direct,4,5117.95,0,P2,0.85,last_minute
B01250,S047,2025-06-23,55,web,2,4678.71,0,P2,0.94,last_minute
B01251,S047,2025-07-15,33,travel_agent,1,4756.87,0,P2,0.86,last_minute
B01252,S026,2025-02-06,195,direct,2,7324.63,0,P1,0.93,early_planner
B01253,S026,2025-01-30,202,direct,4,7020.52,0,P1,0.94,early_planner
B01254,S026,2024-12-16,247,direct,1,5788.88,1,P1,1.13,early_planner
B01255,S026,2024-11-20,273,travel_agent,4,7362.66,0,P1,1.0,early_planner
B01256,S026,2024-11-01,292,direct,2,7492.01,0,P1,0.99,loyal_guest
B01257,S026,2025-01-13,219,travel_agent,4,6381.79,1,P1,1.1,early_planner
B01258,S026,2024-12-08,255,direct,3,7209.54,0,P1,1.15,loyal_guest
B01259,S026,2024-11-08,285,direct,2,7080.27,0,P1,1.13,loyal_guest
B01260,S026,2024-11-10,283,travel_agent,2,5668.65,1,P1,1.0,early_planner
B01261,S026,2024-12-21,242,direct,3,7230.21,0,P1,0.88,loyal_guest
B01262,S026,2025-02-09,192,web,2,7585.02,0,P1,0.94,early_planner
B01263,S026,2024-12-16,247,web,4,7497.31,0,P1,1.02,early_planner
B01264,S026,2025-01-08,224,travel_agent,1,7611.1,0,P1,1.13,loyal_guest
B01265,S026,2024-11-24,269,direct,1,7407.6,0,P1,0.95,early_planner
B01266,S026,2024-12-10,253,direct,2,7485.89,0,P1,0.97,early_planner
B01267,S026,2024-11-03,290,travel_agent,1,7018.91,0,P1,1.0,early_planner
B01268,S026,2025-01-16,216,direct,2,6961.91,0,P1,1.08,early_planner
B01269,S026,2024-12-13,250,web,1,7176.02,0,P1,0.98,early_planner
B01270,S026,2025-01-18,214,web,4,7437.44,0,P1,0.98,early_planner
B01271,S026,2024-12-06,257,direct,2,7219.92,0,P1,1.11,early_planner
B01272,S026,2025-02-09,192,direct,2,7054.74,0,P1,0.98,early_planner
B01273,S026,2024-10-30,294,direct,2,7651.35,0,P1,1.14,early_planner
B01274,S026,2025-02-15,186,web,2,7319.75,0,P1,1.05,early_planner
B01275,S026,2025-01-31,201,direct,1,7633.17,0,P1,1.1,early_planner
B01276,S026,2025-01-12,220,direct,4,7537.35,0,P1,0.89,early_planner
B01277,S026,2024-11-17,276,direct,2,7453.58,0,P1,0.95,loyal_guest
B01278,S026,2025-01-03,229,direct,3,7163.52,0,P1,0.87,early_planner
B01279,S026,2025-01-29,203,web,4,7331.23,0,P1,0.92,early_planner
B01280,S026,2025-01-08,224,direct,4,7557.78,0,P1,0.91,loyal_guest
B01281,S026,2024-11-10,283,direct,2,7404.36,0,P1,0.91,loyal_guest
B01282,S026,2024-11-19,274,direct,2,6149.91,1,P1,0.93,early_planner
B01283,S026,2025-03-27,146,web,4,6371.4,1,P1,0.96,mid_booker
B01284,S026,2025-03-13,160,travel_agent,4,7126.32,0,P2,0.98,early_planner
B01285,S026,2025-04-14,128,travel_agent,2,6469.81,1,P2,0.93,mid_booker
B01286,S026,2025-04-12,130,web,2,6991.68,0,P1,0.85,mid_booker
B01287,S026,2025-04-06,136,travel_agent,2,7162.01,0,P1,0.98,mid_booker
B01288,S026,2025-03-01,172,web,2,7038.52,0,P1,1.05,early_planner
B01289,S026,2025-03-05,168,direct,3,7221.49,0,P2,0.92,mid_booker
B01290,S026,2025-05-01,111,direct,1,7606.54,0,P1,1.04,mid_booker
B01291,S026,2025-04-21,121,direct,1,7624.84,0,P1,0.91,mid_booker
B01292,S026,2025-04-07,135,direct,1,7410.15,0,P2,1.07,early_planner
B01293,S026,2025-06-05,76,web,2,6131.31,1,P3,1.12,mid_booker
B01294,S026,2025-05-19,93,direct,2,7482.15,0,P2,0.87,mid_booker
B01295,S026,2025-06-20,61,direct,4,7467.05,0,P2,0.94,mid_booker
B01296,S026,2025-03-26,147,direct,2,7553.33,0,P2,1.06,mid_booker
B01297,S026,2025-04-17,125,direct,2,7329.79,0,P2,0.97,mid_booker
B01298,S026,2025-03-22,151,travel_agent,3,5962.5,1,P1,1.11,mid_booker
B01299,S026,2025-06-02,79,web,3,7341.36,0,P3,1.11,mid_booker
B01300,S026,2025-03-29,144,direct,2,6344.72,1,P1,0.94,mid_booker
B01301,S026,2025-06-05,76,direct,3,7154.89,0,P2,1.04,early_planner
B01302,S026,2025-06-03,78,web,4,5878.2,1,P3,0.95,mid_booker
B01303,S026,2025-05-04,108,direct,2,5603.92,1,P2,0.95,early_planner
B01304,S026,2025-04-10,132,direct,4,7663.69,0,P1,0.93,early_planner
B01305,S026,2025-03-19,154,direct,2,7236.57,0,P2,1.11,mid_booker
B01306,S026,2025-05-18,94,travel_agent,2,7153.69,0,P2,0.9,early_planner
B01307,S026,2025-08-17,3,direct,2,6064.53,1,P3,0.9,last_minute
B01308,S026,2025-06-23,58,web,2,7647.67,0,P2,1.04,last_minute
B01309,S026,2025-07-05,46,travel_agent,2,7555.5,0,P2,0.87,last_minute
B01310,S026,2025-07-11,40,direct,4,7429.27,0,P3,0.88,mid_booker
B01311,S026,2025-07-28,23,direct,1,6965.48,0,P2,0.96,last_minute
B01312,S026,2025-07-06,45,web,2,7428.8,0,P2,0.89,last_minute
B01313,S026,2025-07-02,49,web,4,7395.96,0,P2,1.14,last_minute
B01314,S026,2025-08-05,15,web,2,6437.76,1,P3,1.09,last_minute
B01315,S026,2025-07-08,43,direct,1,6529.32,1,P3,1.04,last_minute
B01316,S026,2025-07-13,38,direct,2,6264.75,1,P3,0.89,last_minute
B01317,S026,2025-07-25,26,travel_agent,4,7064.77,0,P3,0.92,mid_booker
B01318,S026,2025-07-06,45,direct,1,7559.38,0,P2,1.0,last_minute
B01319,S026,2025-07-22,29,web,1,7163.22,0,P2,1.03,last_minute
B01320,S026,2025-08-09,11,direct,4,7399.53,0,P2,0.98,last_minute
B01321,S026,2025-07-23,28,web,1,7610.88,0,P3,1.04,last_minute
B01322,S026,2025-07-29,22,direct,1,6042.3,1,P3,1.13,mid_booker
B01323,S042,2025-02-05,199,direct,4,5847.93,0,P1,1.0,loyal_guest
B01324,S042,2024-11-17,279,web,3,4984.81,1,P1,0.89,early_planner
B01325,S042,2024-12-03,263,web,2,5678.04,0,P1,0.86,early_planner
B01326,S042,2025-02-06,198,direct,2,5684.26,0,P1,1.09,early_planner
B01327,S042,2025-01-15,220,direct,2,5632.23,0,P1,0.87,loyal_guest
B01328,S042,2025-02-06,198,direct,4,6009.59,0,P1,0.96,early_planner
B01329,S042,2025-01-06,229,direct,2,5880.34,0,P1,1.01,early_planner
B01330,S042,2024-12-29,237,travel_agent,2,5645.86,0,P1,0.85,loyal_guest
B01331,S042,2024-11-24,272,web,2,5876.18,0,P1,0.87,loyal_guest
B01332,S042,2024-11-15,281,direct,2,5798.13,0,P1,1.06,loyal_guest
B01333,S042,2024-11-16,280,direct,3,5251.55,1,P1,1.02,loyal_guest
